image,tag,score
0,snowmobile,5.426226925919764e-05
0,"ice cream, icecream",5.4160624131327495e-05
0,"pick, plectrum, plectron",5.411906386143528e-05
0,"file, file cabinet, filing cabinet",5.396177584771067e-05
0,"swimming trunks, bathing trunks",5.394252730184235e-05
0,"black and gold garden spider, Argiope aurantia",5.3924166422802955e-05
0,"capuchin, ringtail, Cebus capucinus",5.392200546339154e-05
0,chest,5.386367047321983e-05
0,burrito,5.379128924687393e-05
0,hamper,5.362794763641432e-05
0,"jaguar, panther, Panthera onca, Felis onca",5.350866194930859e-05
0,Great Dane,5.3416424634633586e-05
0,"sea anemone, anemone",5.3336305427365005e-05
0,"corkscrew, bottle screw",5.322760989656672e-05
0,"bicycle-built-for-two, tandem bicycle, tandem",5.3115345508558676e-05
0,"prairie chicken, prairie grouse, prairie fowl",5.278675598674454e-05
0,"tow truck, tow car, wrecker",5.2718085498781875e-05
0,"ballpoint, ballpoint pen, ballpen, Biro",5.269833127385937e-05
0,"gibbon, Hylobates lar",5.236303331912495e-05
0,space heater,5.2281695388955995e-05
0,cassette,5.226848224992864e-05
0,"binder, ring-binder",5.213377153268084e-05
0,"upright, upright piano",5.2106781367911026e-05
0,"echidna, spiny anteater, anteater",5.2041974413441494e-05
0,badger,5.1935523515567183e-05
0,"artichoke, globe artichoke",5.158746353117749e-05
0,cauliflower,5.1578652346506715e-05
0,"gasmask, respirator, gas helmet",5.121520734974183e-05
0,"harmonica, mouth organ, harp, mouth harp",5.0986887799808756e-05
0,Granny Smith,5.096345557831228e-05
0,CD player,5.095154847367667e-05
0,"Shetland sheepdog, Shetland sheep dog, Shetland",5.0495920731918886e-05
0,weasel,5.049279207014479e-05
0,"scale, weighing machine",5.039883399149403e-05
0,convertible,5.0309801736148074e-05
0,poncho,5.026606231695041e-05
0,"bathing cap, swimming cap",5.006885476177558e-05
0,langur,5.0011396524496377e-05
0,"plow, plough",5.001091631129384e-05
0,"wood rabbit, cottontail, cottontail rabbit",4.998893564334139e-05
0,"nematode, nematode worm, roundworm",4.9894963012775406e-05
0,lorikeet,4.986342537449673e-05
0,"Dandie Dinmont, Dandie Dinmont terrier",4.968892608303577e-05
0,"African chameleon, Chamaeleo chamaeleon",4.960890510119498e-05
0,"pay-phone, pay-station",4.955316035193391e-05
0,whiskey jug,4.952061135554686e-05
0,steel drum,4.9513615522300825e-05
0,"American lobster, Northern lobster, Maine lobster, Homarus americanus",4.9414367822464556e-05
0,"howler monkey, howler",4.9373575166100636e-05
0,"Angora, Angora rabbit",4.935949618811719e-05
0,"ballplayer, baseball player",4.932561932946555e-05
0,otter,4.929786882712506e-05
0,"rocking chair, rocker",4.910052666673437e-05
0,lifeboat,4.8633330152370036e-05
0,flat-coated retriever,4.8555386456428096e-05
0,Tibetan mastiff,4.855418228544295e-05
0,croquet ball,4.847829768550582e-05
0,"trolleybus, trolley coach, trackless trolley",4.8455789510626346e-05
0,bib,4.8390167648904026e-05
0,toy poodle,4.837540109292604e-05
0,"king penguin, Aptenodytes patagonica",4.830970647162758e-05
0,hourglass,4.8168658395297825e-05
0,"ringlet, ringlet butterfly",4.8137935664271936e-05
0,basketball,4.8060181143227965e-05
0,"sloth bear, Melursus ursinus, Ursus ursinus",4.8025041905930266e-05
0,"ocarina, sweet potato",4.794605411007069e-05
0,"chow, chow chow",4.782193718710914e-05
0,orange,4.781970346812159e-05
0,"king snake, kingsnake",4.762849857797846e-05
0,"panpipe, pandean pipe, syrinx",4.757293572765775e-05
0,"Arctic fox, white fox, Alopex lagopus",4.736771734314971e-05
0,nipple,4.7282195737352595e-05
0,"breastplate, aegis, egis",4.724942482425831e-05
0,envelope,4.724149403045885e-05
0,barber chair,4.711695510195568e-05
0,mosquito net,4.7076573537196964e-05
0,"malamute, malemute, Alaskan malamute",4.7011388232931495e-05
0,"dining table, board",4.699462078860961e-05
0,Blenheim spaniel,4.683395673055202e-05
0,magnetic compass,4.680051642935723e-05
0,"chocolate sauce, chocolate syrup",4.652536517824046e-05
0,"pajama, pyjama, pj's, jammies",4.644046930479817e-05
0,"horse cart, horse-cart",4.627397720469162e-05
0,stove,4.621162224793807e-05
0,cloak,4.6183555241441354e-05
0,mongoose,4.607142545864917e-05
0,football helmet,4.5922017307020724e-05
0,guillotine,4.5785141992382705e-05
0,vestment,4.554123734124005e-05
0,bottlecap,4.5445958676282316e-05
0,"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus",4.54423607152421e-05
0,ski mask,4.5298667828319594e-05
0,water bottle,4.523352617979981e-05
0,cardoon,4.519959111348726e-05
0,"German shepherd, German shepherd dog, German police dog, alsatian",4.497719419305213e-05
0,tarantula,4.496256951824762e-05
0,"rubber eraser, rubber, pencil eraser",4.480150164454244e-05
0,"Pembroke, Pembroke Welsh corgi",4.470935164135881e-05
0,"American chameleon, anole, Anolis carolinensis",4.455199450603686e-05
0,"crossword puzzle, crossword",4.454761801753193e-05
0,chickadee,4.449005064088851e-05
0,"cockroach, roach",4.440370321390219e-05
0,hair slide,4.4353171688271686e-05
0,"African grey, African gray, Psittacus erithacus",4.4162225094623864e-05
0,ptarmigan,4.414946670294739e-05
0,power drill,4.3852498492924497e-05
0,butternut squash,4.383292980492115e-05
0,"laptop, laptop computer",4.378016456030309e-05
0,"fox squirrel, eastern fox squirrel, Sciurus niger",4.3734638893511146e-05
0,Lakeland terrier,4.359692320576869e-05
0,"tricycle, trike, velocipede",4.358403748483397e-05
0,"stopwatch, stop watch",4.320710286265239e-05
0,teapot,4.320648804423399e-05
0,"home theater, home theatre",4.32003871537745e-05
0,"bikini, two-piece",4.3125965021317825e-05
0,peacock,4.286918556317687e-05
0,"patas, hussar monkey, Erythrocebus patas",4.27567028964404e-05
0,"lacewing, lacewing fly",4.274968887330033e-05
0,sweatshirt,4.272107980796136e-05
0,sleeping bag,4.246496973792091e-05
0,pencil sharpener,4.2451691115275025e-05
0,waffle iron,4.229990008752793e-05
0,forklift,4.2246319935657084e-05
0,"Saluki, gazelle hound",4.2145758925471455e-05
0,half track,4.210911720292643e-05
0,sandal,4.205357254249975e-05
0,necklace,4.191084371996112e-05
0,"accordion, piano accordion, squeeze box",4.1875962779158726e-05
0,"pedestal, plinth, footstall",4.187292870483361e-05
0,"Gila monster, Heloderma suspectum",4.1621031414251775e-05
0,"Bouvier des Flandres, Bouviers des Flandres",4.1616902308305725e-05
0,Bernese mountain dog,4.1602619603509083e-05
0,"rule, ruler",4.150057793594897e-05
0,soccer ball,4.14853057009168e-05
0,"robin, American robin, Turdus migratorius",4.1348561353515834e-05
0,"tabby, tabby cat",4.107329368707724e-05
0,Brabancon griffon,4.0882274333853275e-05
0,throne,4.078795245732181e-05
0,"borzoi, Russian wolfhound",4.075303513673134e-05
0,"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour",4.074658500030637e-05
0,mortarboard,4.0732367779128253e-05
0,"backpack, back pack, knapsack, packsack, rucksack, haversack",4.0665607230039313e-05
0,"clog, geta, patten, sabot",4.061738945893012e-05
0,scabbard,4.011670534964651e-05
0,"computer keyboard, keypad",4.006100061815232e-05
0,"radio, wireless",4.0039842133410275e-05
0,"racer, race car, racing car",3.99824530177284e-05
0,curly-coated retriever,3.9960497815627605e-05
0,"grand piano, grand",3.98785705328919e-05
0,"hognose snake, puff adder, sand viper",3.976346124545671e-05
0,West Highland white terrier,3.971215119236149e-05
0,maillot,3.968209057347849e-05
0,"revolver, six-gun, six-shooter",3.966733129345812e-05
0,"colobus, colobus monkey",3.964970892411657e-05
0,lemon,3.944713535020128e-05
0,quail,3.943510091630742e-05
0,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",3.9412690966855735e-05
0,"redshank, Tringa totanus",3.940667738788761e-05
0,alligator lizard,3.937549627153203e-05
0,"vizsla, Hungarian pointer",3.913205364369787e-05
0,soap dispenser,3.8884558307472616e-05
0,shower cap,3.888040373567492e-05
0,"cucumber, cuke",3.887951606884599e-05
0,reflex camera,3.88446387660224e-05
0,bath towel,3.8835751183796674e-05
0,"piggy bank, penny bank",3.874094181810506e-05
0,bull mastiff,3.873743116855621e-05
0,sewing machine,3.8707959902239963e-05
0,Siberian husky,3.8581329135922715e-05
0,electric guitar,3.8567755836993456e-05
0,"garter snake, grass snake",3.8528014556504786e-05
0,"rock python, rock snake, Python sebae",3.8495218177558854e-05
0,sock,3.846655454253778e-05
0,Chihuahua,3.837070835288614e-05
0,komondor,3.835559982690029e-05
0,"ground beetle, carabid beetle",3.821962309302762e-05
0,neck brace,3.802856008405797e-05
0,snorkel,3.7932535633444786e-05
0,weevil,3.7801630242029205e-05
0,"Newfoundland, Newfoundland dog",3.7656951462849975e-05
0,Brittany spaniel,3.7515037547564134e-05
0,"indigo bunting, indigo finch, indigo bird, Passerina cyanea",3.746598304132931e-05
0,projector,3.74136034224648e-05
0,mitten,3.736600046977401e-05
0,"dishwasher, dish washer, dishwashing machine",3.725846909219399e-05
0,Japanese spaniel,3.7254347262205556e-05
0,digital watch,3.715868660947308e-05
0,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",3.7060548493172973e-05
0,"switch, electric switch, electrical switch",3.6975146940676495e-05
0,collie,3.694666884257458e-05
0,"bookshop, bookstore, bookstall",3.694624683703296e-05
0,"leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea",3.691676465678029e-05
0,"brassiere, bra, bandeau",3.686395939439535e-05
0,barbershop,3.680603185785003e-05
0,soup bowl,3.680245208670385e-05
0,rhinoceros beetle,3.678637949633412e-05
0,jay,3.675120751722716e-05
0,pill bottle,3.6705427191918716e-05
0,"microwave, microwave oven",3.66521198884584e-05
0,"academic gown, academic robe, judge's robe",3.6648274544859305e-05
0,toyshop,3.6623085179599e-05
0,milk can,3.6602028558263555e-05
0,"balance beam, beam",3.65462910849601e-05
0,"wool, woolen, woollen",3.65423911716789e-05
0,bell pepper,3.652594386949204e-05
0,"saltshaker, salt shaker",3.6491961509454995e-05
0,"dogsled, dog sled, dog sleigh",3.637226836872287e-05
0,Rhodesian ridgeback,3.635867324192077e-05
0,partridge,3.618291884777136e-05
0,Persian cat,3.615432433434762e-05
0,cassette player,3.6084329622099176e-05
0,"lipstick, lip rouge",3.5885801480617374e-05
0,buckle,3.58810430043377e-05
0,"English springer, English springer spaniel",3.572129207896069e-05
0,standard schnauzer,3.565114820958115e-05
0,espresso maker,3.563574864529073e-05
0,vending machine,3.535293581080623e-05
0,"whiptail, whiptail lizard",3.5167682653991506e-05
0,"sunscreen, sunblock, sun blocker",3.4776337997755036e-05
0,whippet,3.473540346021764e-05
0,wig,3.47349741787184e-05
0,head cabbage,3.458368519204669e-05
0,"junco, snowbird",3.452305099926889e-05
0,four-poster,3.450340227573179e-05
0,soft-coated wheaten terrier,3.441247463342734e-05
0,trench coat,3.432574521866627e-05
0,parking meter,3.431936420383863e-05
0,espresso,3.431045843171887e-05
0,gown,3.4301432606298476e-05
0,"hard disc, hard disk, fixed disk",3.427491174079478e-05
0,sombrero,3.4235123166581616e-05
0,cocktail shaker,3.41898703482002e-05
0,"cocker spaniel, English cocker spaniel, cocker",3.417849075049162e-05
0,"bucket, pail",3.386461685295217e-05
0,"hotdog, hot dog, red hot",3.3846983569674194e-05
0,"lampshade, lamp shade",3.379769987077452e-05
0,"green lizard, Lacerta viridis",3.339856266393326e-05
0,wombat,3.339534669066779e-05
0,lotion,3.33124517055694e-05
0,"handkerchief, hankie, hanky, hankey",3.31278788507916e-05
0,"disk brake, disc brake",3.2901312806643546e-05
0,"affenpinscher, monkey pinscher, monkey dog",3.2872267183847725e-05
0,EntleBucher,3.283423211541958e-05
0,apron,3.2787356758490205e-05
0,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",3.2762538467068225e-05
0,mixing bowl,3.2696490961825475e-05
0,"Siamese cat, Siamese",3.269315493525937e-05
0,Appenzeller,3.2688698411220685e-05
0,"maillot, tank suit",3.2576292142039165e-05
0,shovel,3.2488827855559066e-05
0,cheeseburger,3.247671702411026e-05
0,knee pad,3.205674511264078e-05
0,"snowplow, snowplough",3.2051426387624815e-05
0,"pop bottle, soda bottle",3.194815872120671e-05
0,"Walker hound, Walker foxhound",3.194316377630457e-05
0,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",3.1646071875002235e-05
0,"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",3.164392910548486e-05
0,"kit fox, Vulpes macrotis",3.1632764148525894e-05
0,"pool table, billiard table, snooker table",3.14329081447795e-05
0,pillow,3.1347230105893686e-05
0,toilet seat,3.1328192562796175e-05
0,"quilt, comforter, comfort, puff",3.131684206891805e-05
0,Irish wolfhound,3.112467675236985e-05
0,"basset, basset hound",3.09139650198631e-05
0,"timber wolf, grey wolf, gray wolf, Canis lupus",3.0898932891432196e-05
0,face powder,3.0896633688826114e-05
0,"porcupine, hedgehog",3.08810813294258e-05
0,abaya,3.085349817411043e-05
0,table lamp,3.079696398344822e-05
0,"marimba, xylophone",3.073974949074909e-05
0,"crib, cot",3.060647577513009e-05
0,printer,3.058794391108677e-05
0,magpie,3.0362125471583568e-05
0,"common iguana, iguana, Iguana iguana",3.02332282444695e-05
0,"bonnet, poke bonnet",3.0169518140610307e-05
0,"plane, carpenter's plane, woodworking plane",3.0160110327415168e-05
0,Shih-Tzu,3.000971264555119e-05
0,Yorkshire terrier,2.999729258590378e-05
0,cradle,2.9954013371025212e-05
0,Welsh springer spaniel,2.9823237127857283e-05
0,velvet,2.9609895136673003e-05
0,"frying pan, frypan, skillet",2.9544286007876508e-05
0,eggnog,2.9458167773555033e-05
0,"ruddy turnstone, Arenaria interpres",2.9392920623649843e-05
0,"proboscis monkey, Nasalis larvatus",2.9199582058936357e-05
0,"dial telephone, dial phone",2.9145274311304092e-05
0,"black-footed ferret, ferret, Mustela nigripes",2.91252708848333e-05
0,bustard,2.9106915462762117e-05
0,hatchet,2.8864269552286714e-05
0,typewriter keyboard,2.8832686439272948e-05
0,"red fox, Vulpes vulpes",2.864794987544883e-05
0,miniature poodle,2.8458047381718643e-05
0,"tiger shark, Galeocerdo cuvieri",2.8355643735267222e-05
0,"Cardigan, Cardigan Welsh corgi",2.835431951098144e-05
0,rifle,2.8305064915912226e-05
0,cock,2.829710501828231e-05
0,bulbul,2.8232359909452498e-05
0,"tiger, Panthera tigris",2.803210554702673e-05
0,rain barrel,2.802547714964021e-05
0,Border collie,2.7795635105576366e-05
0,desktop computer,2.7681093342835084e-05
0,"wild boar, boar, Sus scrofa",2.762078474916052e-05
0,"Lhasa, Lhasa apso",2.7498594135977328e-05
0,bassinet,2.7472829970065504e-05
0,stethoscope,2.7445543310022913e-05
0,"ruffed grouse, partridge, Bonasa umbellus",2.7386400688556023e-05
0,sorrel,2.7379661332815886e-05
0,"killer whale, killer, orca, grampus, sea wolf, Orcinus orca",2.7360581952962093e-05
0,"jackfruit, jak, jack",2.7329184376867488e-05
0,"red-backed sandpiper, dunlin, Erolia alpina",2.7273701562080532e-05
0,crash helmet,2.7232790671405382e-05
0,"Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis",2.7150794267072342e-05
0,car wheel,2.7020321795134805e-05
0,"cairn, cairn terrier",2.69715856120456e-05
0,"lens cap, lens cover",2.6929898012895137e-05
0,photocopier,2.680204670468811e-05
0,beaker,2.6778898245538585e-05
0,"lycaenid, lycaenid butterfly",2.6749135940917768e-05
0,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",2.669055356818717e-05
0,"American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier",2.6660660296329297e-05
0,"Eskimo dog, husky",2.6485246053198352e-05
0,tiger cat,2.6354276997153647e-05
0,"bearskin, busby, shako",2.6038027499453165e-05
0,minibus,2.60258875641739e-05
0,"mailbag, postbag",2.594193210825324e-05
0,boxer,2.5901143089868128e-05
0,water jug,2.5808014470385388e-05
0,"Saint Bernard, St Bernard",2.5596649720682763e-05
0,oxygen mask,2.5499341063550673e-05
0,tiger beetle,2.5417739379918203e-05
0,"assault rifle, assault gun",2.5336832550237887e-05
0,Christmas stocking,2.5214740162482485e-05
0,"lighter, light, igniter, ignitor",2.5200364689226262e-05
0,coucal,2.4946257326519117e-05
0,iPod,2.486580706317909e-05
0,coffee mug,2.4852839487721212e-05
0,"guinea pig, Cavia cobaya",2.483083153492771e-05
0,briard,2.4527014829800464e-05
0,"diaper, nappy, napkin",2.4469913114444353e-05
0,Greater Swiss Mountain dog,2.4408056560787372e-05
0,cup,2.400087942078244e-05
0,"cowboy hat, ten-gallon hat",2.397795469732955e-05
0,radiator,2.3895274352980778e-05
0,combination lock,2.3823778974474408e-05
0,beagle,2.3736693037790246e-05
0,"Boston bull, Boston terrier",2.360215876251459e-05
0,oil filter,2.3568914912175387e-05
0,Band Aid,2.355141259613447e-05
0,warthog,2.3527973098680377e-05
0,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus",2.3429520297213458e-05
0,"sports car, sport car",2.3039239749778062e-05
0,pickelhaube,2.3004482500255108e-05
0,"wallet, billfold, notecase, pocketbook",2.244151801278349e-05
0,carbonara,2.237827720819041e-05
0,bluetick,2.2355923647410236e-05
0,Loafer,2.2328415070660412e-05
0,"skunk, polecat, wood pussy",2.197386129410006e-05
0,"vacuum, vacuum cleaner",2.195703928009607e-05
0,ski,2.1309924704837613e-05
0,purse,2.103634506056551e-05
0,potter's wheel,2.066362685582135e-05
0,overskirt,2.050866896752268e-05
0,"shoe shop, shoe-shop, shoe store",2.0236011550878175e-05
0,"Pekinese, Pekingese, Peke",1.9984183381893672e-05
0,"loupe, jeweler's loupe",1.9732608052436262e-05
0,hammer,1.955637344508432e-05
0,"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system",1.9546081603039056e-05
0,"studio couch, day bed",1.952998172782827e-05
0,"bobsled, bobsleigh, bob",1.9501378119457513e-05
0,French bulldog,1.9132230590912513e-05
0,golden retriever,1.894612069008872e-05
0,"pug, pug-dog",1.8928512872662395e-05
0,coffeepot,1.8917251509265043e-05
0,"miniskirt, mini",1.8798447854351252e-05
0,packet,1.872026768978685e-05
0,kelpie,1.859812437032815e-05
0,hair spray,1.8517121134209447e-05
0,"notebook, notebook computer",1.7780726921046153e-05
0,English foxhound,1.705155045783613e-05
0,modem,1.6949683413258754e-05
0,shopping basket,1.6389965821872465e-05
0,"hoopskirt, crinoline",1.621029878151603e-05
0,"pencil box, pencil case",1.5732686733826995e-05
0,hamster,1.5514880942646414e-05
0,tick,1.4560698218701873e-05
0,"Polaroid camera, Polaroid Land camera",1.4291712432168424e-05
0,cowboy boot,1.4127349459158722e-05
0,"drum, membranophone, tympan",1.4102097338763997e-05
0,"washer, automatic washer, washing machine",1.3399496310739778e-05
0,"cellular telephone, cellular phone, cellphone, cell, mobile phone",1.284008158108918e-05
0,military uniform,1.2679893188760616e-05
0,"Afghan hound, Afghan",1.2636927749554161e-05
0,thimble,1.1858679499709979e-05
0,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",1.0282464245392475e-05
0,"iron, smoothing iron",1.0240882147627417e-05
0,"Staffordshire bullterrier, Staffordshire bull terrier",9.636671165935695e-06
0,"puck, hockey puck",3.7587503811664646e-06
